0.000000e+000 0.000000e+000 1.500000e+003 0.000000e+000 0.000000e+000 
6.283185e-001 6.919235e+000 1.499961e+003 1.116529e+001 -1.213004e-001 
1.256637e+000 1.389867e+001 1.499846e+003 1.110810e+001 -2.434026e-001 
1.884956e+000 2.087884e+001 1.499655e+003 1.109403e+001 -3.652944e-001 
2.513274e+000 2.783277e+001 1.499387e+003 1.114185e+001 -4.867436e-001 
3.141593e+000 3.481001e+001 1.499042e+003 1.102492e+001 -6.093599e-001 
3.769911e+000 4.176580e+001 1.498621e+003 1.110172e+001 -7.302902e-001 
4.398230e+000 4.871201e+001 1.498124e+003 1.102285e+001 -8.512785e-001 
5.026548e+000 5.562161e+001 1.497551e+003 1.097059e+001 -9.708643e-001 
5.654867e+000 6.248821e+001 1.496904e+003 1.087325e+001 -1.088320e+000 
6.283185e+000 6.926376e+001 1.496184e+003 1.099519e+001 -1.215032e+000 
6.911504e+000 7.614532e+001 1.495383e+003 1.094451e+001 -1.335668e+000 
7.539822e+000 8.295661e+001 1.494508e+003 1.090408e+001 -1.455953e+000 
8.168141e+000 8.979580e+001 1.493555e+003 1.091965e+001 -1.579220e+000 
8.796459e+000 9.662527e+001 1.492525e+003 1.082112e+001 -1.698385e+000 
9.424778e+000 1.034496e+002 1.491418e+003 1.091949e+001 -1.821999e+000 
1.005310e+001 1.102374e+002 1.490237e+003 1.078164e+001 -1.935445e+000 
1.068142e+001 1.170033e+002 1.488986e+003 1.075517e+001 -2.046686e+000 
1.130973e+001 1.237559e+002 1.487665e+003 1.074277e+001 -2.154260e+000 
1.193805e+001 1.305093e+002 1.486278e+003 1.058684e+001 -2.331974e+000 
1.256637e+001 1.371622e+002 1.484783e+003 1.057860e+001 -2.434441e+000 
1.319469e+001 1.437842e+002 1.483213e+003 1.057531e+001 -2.543806e+000 
1.382301e+001 1.503840e+002 1.481570e+003 1.051483e+001 -2.670050e+000 
1.445133e+001 1.569568e+002 1.479851e+003 1.042255e+001 -2.796455e+000 
1.507964e+001 1.634758e+002 1.478054e+003 1.040724e+001 -2.909420e+000 
1.570796e+001 1.700129e+002 1.476190e+003 1.027802e+001 -3.043563e+000 
1.633628e+001 1.764464e+002 1.474240e+003 1.029741e+001 -3.155181e+000 
1.696460e+001 1.829046e+002 1.472221e+003 1.015117e+001 -3.286571e+000 
1.759292e+001 1.892910e+002 1.470122e+003 1.012413e+001 -3.402150e+000 
1.822124e+001 1.955958e+002 1.467942e+003 9.957322e+000 -3.535639e+000 
1.884956e+001 2.018754e+002 1.465688e+003 9.995655e+000 -3.643038e+000 
1.947787e+001 2.080990e+002 1.463357e+003 9.802692e+000 -3.779525e+000 
2.010619e+001 2.142464e+002 1.460946e+003 9.927811e+000 -3.874379e+000 
2.073451e+001 2.203633e+002 1.458464e+003 9.730050e+000 -4.003790e+000 
2.136283e+001 2.264371e+002 1.455914e+003 9.601088e+000 -4.113840e+000 
2.199115e+001 2.324275e+002 1.453295e+003 9.602076e+000 -4.249588e+000 
2.261947e+001 2.384102e+002 1.450591e+003 9.555721e+000 -4.376147e+000 
2.324779e+001 2.443713e+002 1.447807e+003 9.461533e+000 -4.494380e+000 
2.387610e+001 2.502698e+002 1.444948e+003 9.328991e+000 -4.606348e+000 
