0.000000e+000 0.000000e+000 1.500000e+003 0.000000e+000 0.000000e+000 
6.283185e-001 6.971490e+000 1.499961e+003 1.119398e+001 -1.227026e-001 
1.256637e+000 1.393447e+001 1.499846e+003 1.110658e+001 -2.435918e-001 
1.884956e+000 2.093555e+001 1.499656e+003 1.118135e+001 -3.591024e-001 
2.513274e+000 2.799232e+001 1.499394e+003 1.128563e+001 -4.739156e-001 
3.141593e+000 3.505784e+001 1.499055e+003 1.111144e+001 -6.091376e-001 
3.769911e+000 4.207542e+001 1.498638e+003 1.113955e+001 -7.275858e-001 
4.398230e+000 4.903408e+001 1.498138e+003 1.113585e+001 -8.520084e-001 
5.026548e+000 5.605495e+001 1.497565e+003 1.095589e+001 -9.855332e-001 
5.654867e+000 6.298531e+001 1.496911e+003 1.113873e+001 -1.092370e+000 
6.283185e+000 6.988560e+001 1.496178e+003 1.087295e+001 -1.237634e+000 
6.911504e+000 7.675689e+001 1.495368e+003 1.092296e+001 -1.348823e+000 
7.539822e+000 8.362371e+001 1.494482e+003 1.087615e+001 -1.481843e+000 
8.168141e+000 9.041496e+001 1.493503e+003 1.082056e+001 -1.605388e+000 
8.796459e+000 9.723783e+001 1.492465e+003 1.083582e+001 -1.713134e+000 
9.424778e+000 1.040071e+002 1.491345e+003 1.084156e+001 -1.830717e+000 
1.005310e+001 1.108020e+002 1.490155e+003 1.081499e+001 -1.951749e+000 
1.068142e+001 1.176225e+002 1.488892e+003 1.067923e+001 -2.079181e+000 
1.130973e+001 1.243555e+002 1.487549e+003 1.073291e+001 -2.196184e+000 
1.193805e+001 1.310569e+002 1.486128e+003 1.067632e+001 -2.322324e+000 
1.256637e+001 1.377731e+002 1.484630e+003 1.070335e+001 -2.448108e+000 
1.319469e+001 1.445041e+002 1.483052e+003 1.059755e+001 -2.569343e+000 
1.382301e+001 1.511018e+002 1.481401e+003 1.041637e+001 -2.687200e+000 
1.445133e+001 1.576705e+002 1.479673e+003 1.044435e+001 -2.810200e+000 
1.507964e+001 1.641693e+002 1.477871e+003 1.036667e+001 -2.930564e+000 
1.570796e+001 1.706544e+002 1.475992e+003 1.021933e+001 -3.048031e+000 
1.633628e+001 1.771468e+002 1.474035e+003 1.019232e+001 -3.173031e+000 
1.696460e+001 1.835257e+002 1.472002e+003 1.007019e+001 -3.295428e+000 
1.759292e+001 1.898978e+002 1.469894e+003 1.017728e+001 -3.416559e+000 
1.822124e+001 1.962120e+002 1.467710e+003 1.006602e+001 -3.537214e+000 
1.884956e+001 2.025247e+002 1.465451e+003 1.004458e+001 -3.652270e+000 
1.947787e+001 2.087968e+002 1.463116e+003 9.988736e+000 -3.774470e+000 
2.010619e+001 2.149774e+002 1.460703e+003 9.806196e+000 -3.901281e+000 
2.073451e+001 2.211315e+002 1.458213e+003 9.781510e+000 -4.024168e+000 
2.136283e+001 2.272730e+002 1.455646e+003 9.574790e+000 -4.139025e+000 
2.199115e+001 2.332974e+002 1.453005e+003 9.655018e+000 -4.266761e+000 
2.261947e+001 2.392596e+002 1.450287e+003 9.352202e+000 -4.387156e+000 
2.324779e+001 2.451700e+002 1.447495e+003 9.410725e+000 -4.502985e+000 
2.387610e+001 2.510227e+002 1.444629e+003 9.285476e+000 -4.619899e+000 
2.450442e+001 2.568744e+002 1.441685e+003 9.245733e+000 -4.743171e+000 
2.513274e+001 2.626686e+002 1.438666e+003 9.189731e+000 -4.866471e+000 
2.576106e+001 2.683827e+002 1.435574e+003 9.049620e+000 -4.980787e+000 
2.638938e+001 2.740146e+002 1.432409e+003 8.977355e+000 -5.101561e+000 
2.701770e+001 2.796174e+002 1.429168e+003 8.874543e+000 -5.219255e+000 
2.764602e+001 2.851759e+002 1.425849e+003 8.770891e+000 -5.336750e+000 
2.827433e+001 2.906485e+002 1.422459e+003 8.622918e+000 -5.447856e+000 
2.890265e+001 2.960571e+002 1.418996e+003 8.622459e+000 -5.578767e+000 
2.953097e+001 3.014236e+002 1.415456e+003 8.509164e+000 -5.693204e+000 
3.015929e+001 3.067600e+002 1.411840e+003 8.481045e+000 -5.817996e+000 
3.078761e+001 3.120888e+002 1.408144e+003 8.486179e+000 -5.948307e+000 
3.141593e+001 3.173083e+002 1.404377e+003 8.145299e+000 -6.041496e+000 
3.204425e+001 3.224572e+002 1.400539e+003 8.225406e+000 -6.171765e+000 
3.267256e+001 3.275557e+002 1.396627e+003 7.967052e+000 -6.277955e+000 
3.330088e+001 3.325300e+002 1.392646e+003 7.909287e+000 -6.397368e+000 
