0.000000e+000 0.000000e+000 1.500000e+003 0.000000e+000 0.000000e+000 
6.283185e-001 6.983092e+000 1.499961e+003 1.112066e+001 -1.217980e-001 
1.256637e+000 1.397706e+001 1.499846e+003 1.109273e+001 -2.448047e-001 
1.884956e+000 2.095260e+001 1.499652e+003 1.110522e+001 -3.810472e-001 
2.513274e+000 2.793956e+001 1.499361e+003 1.113869e+001 -5.480896e-001 
3.141593e+000 3.492182e+001 1.498997e+003 1.104901e+001 -5.781540e-001 
3.769911e+000 4.186777e+001 1.498574e+003 1.105067e+001 -7.315656e-001 
4.398230e+000 4.880197e+001 1.498076e+003 1.102658e+001 -8.529697e-001 
5.026548e+000 5.573985e+001 1.497501e+003 1.101330e+001 -9.748740e-001 
5.654867e+000 6.265399e+001 1.496850e+003 1.099937e+001 -1.096958e+000 
6.283185e+000 6.956445e+001 1.496122e+003 1.099941e+001 -1.219707e+000 
6.911504e+000 7.647668e+001 1.495316e+003 1.094462e+001 -1.341019e+000 
7.539822e+000 8.334014e+001 1.494435e+003 1.092722e+001 -1.463449e+000 
8.168141e+000 9.018913e+001 1.493477e+003 1.085805e+001 -1.582592e+000 
8.796459e+000 9.700999e+001 1.492443e+003 1.085688e+001 -1.706758e+000 
9.424778e+000 1.038116e+002 1.491332e+003 1.081914e+001 -1.828625e+000 
1.005310e+001 1.105984e+002 1.490145e+003 1.074247e+001 -1.947368e+000 
1.068142e+001 1.173585e+002 1.488880e+003 1.074601e+001 -2.073159e+000 
1.130973e+001 1.240836e+002 1.487539e+003 1.066799e+001 -2.191826e+000 
1.193805e+001 1.307799e+002 1.486123e+003 1.063304e+001 -2.314641e+000 
1.256637e+001 1.374459e+002 1.484630e+003 1.058945e+001 -2.436904e+000 
1.319469e+001 1.440854e+002 1.483060e+003 1.052327e+001 -2.557134e+000 
1.382301e+001 1.506881e+002 1.481413e+003 1.046515e+001 -2.678307e+000 
1.445133e+001 1.572469e+002 1.479691e+003 1.041506e+001 -2.800356e+000 
1.507964e+001 1.637764e+002 1.477893e+003 1.037822e+001 -2.924475e+000 
1.570796e+001 1.702738e+002 1.476016e+003 1.028265e+001 -3.041833e+000 
1.633628e+001 1.767279e+002 1.474065e+003 1.023514e+001 -3.165089e+000 
1.696460e+001 1.831244e+002 1.472040e+003 1.017234e+001 -3.286680e+000 
1.759292e+001 1.894857e+002 1.469935e+003 1.007311e+001 -3.410382e+000 
1.822124e+001 1.957866e+002 1.467756e+003 1.005099e+001 -3.538887e+000 
1.884956e+001 2.020725e+002 1.465499e+003 9.960004e+000 -3.648774e+000 
1.947787e+001 2.083053e+002 1.463168e+003 9.861277e+000 -3.766386e+000 
2.010619e+001 2.144896e+002 1.460762e+003 9.791213e+000 -3.887649e+000 
2.073451e+001 2.206294e+002 1.458279e+003 9.727540e+000 -4.009928e+000 
2.136283e+001 2.267205e+002 1.455720e+003 9.667366e+000 -4.133439e+000 
2.199115e+001 2.327655e+002 1.453085e+003 9.573534e+000 -4.251700e+000 
2.261947e+001 2.387481e+002 1.450377e+003 9.456440e+000 -4.365554e+000 
2.324779e+001 2.446844e+002 1.447592e+003 9.399787e+000 -4.490467e+000 
2.387610e+001 2.505701e+002 1.444732e+003 9.327896e+000 -4.612848e+000 
2.450442e+001 2.564056e+002 1.441794e+003 9.233367e+000 -4.731198e+000 
2.513274e+001 2.621821e+002 1.438783e+003 9.154597e+000 -4.852692e+000 
2.576106e+001 2.679003e+002 1.435697e+003 9.068622e+000 -4.972806e+000 
2.638938e+001 2.735647e+002 1.432535e+003 8.968773e+000 -5.090246e+000 
2.701770e+001 2.791672e+002 1.429300e+003 8.887019e+000 -5.211329e+000 
2.764602e+001 2.847188e+002 1.425988e+003 8.767224e+000 -5.324703e+000 
2.827433e+001 2.902108e+002 1.422602e+003 8.685548e+000 -5.446251e+000 
2.890265e+001 2.956293e+002 1.419144e+003 8.558551e+000 -5.559269e+000 
2.953097e+001 3.009715e+002 1.415615e+003 8.488387e+000 -5.680214e+000 
3.015929e+001 3.062663e+002 1.412010e+003 8.394010e+000 -5.798563e+000 
3.078761e+001 3.115036e+002 1.408331e+003 8.301903e+000 -5.917504e+000 
3.141593e+001 3.166850e+002 1.404576e+003 8.175360e+000 -6.027581e+000 
3.204425e+001 3.217951e+002 1.400750e+003 8.063261e+000 -6.141676e+000 
3.267256e+001 3.268417e+002 1.396851e+003 7.960183e+000 -6.257435e+000 
3.330088e+001 3.318278e+002 1.392878e+003 7.898132e+000 -6.383105e+000 
3.392920e+001 3.367511e+002 1.388832e+003 7.779182e+000 -6.494366e+000 
3.455752e+001 3.416047e+002 1.384715e+003 7.673442e+000 -6.608733e+000 
3.518584e+001 3.463911e+002 1.380526e+003 7.545046e+000 -6.716928e+000 
3.581416e+001 3.511001e+002 1.376270e+003 7.443122e+000 -6.831258e+000 
3.644247e+001 3.557535e+002 1.371939e+003 7.352876e+000 -6.948740e+000 
3.707079e+001 3.603400e+002 1.367536e+003 7.223173e+000 -7.055186e+000 
3.769911e+001 3.648508e+002 1.363066e+003 7.127853e+000 -7.170379e+000 
3.832743e+001 3.692934e+002 1.358526e+003 7.014236e+000 -7.280049e+000 
3.895575e+001 3.736605e+002 1.353918e+003 6.895731e+000 -7.387629e+000 
3.958407e+001 3.779578e+002 1.349241e+003 6.795678e+000 -7.499924e+000 
4.021239e+001 3.821868e+002 1.344496e+003 6.657893e+000 -7.600511e+000 
4.084070e+001 3.863436e+002 1.339683e+003 6.570776e+000 -7.715507e+000 
4.146902e+001 3.904426e+002 1.334800e+003 6.454184e+000 -7.821228e+000 
4.209734e+001 3.944585e+002 1.329853e+003 6.325328e+000 -7.922369e+000 
4.272566e+001 3.984027e+002 1.324840e+003 6.219698e+000 -8.029691e+000 
4.335398e+001 4.022750e+002 1.319761e+003 6.103772e+000 -8.133002e+000 
4.398230e+001 4.060788e+002 1.314616e+003 6.017972e+000 -8.244974e+000 
4.461062e+001 4.098026e+002 1.309410e+003 5.859284e+000 -8.332883e+000 
4.523893e+001 4.134484e+002 1.304142e+003 5.745624e+000 -8.435084e+000 
4.586725e+001 4.170163e+002 1.298811e+003 5.609809e+000 -8.531405e+000 
4.649557e+001 4.204954e+002 1.293421e+003 5.502365e+000 -8.629090e+000 
4.712389e+001 4.239229e+002 1.287968e+003 5.380304e+000 -8.721832e+000 
4.775221e+001 4.272781e+002 1.282453e+003 5.287268e+000 -8.825538e+000 
