0.000000e+000 0.000000e+000 0 
0.000000e+000 3.000000e-001 0 
0.000000e+000 6.000000e-001 0 
0.000000e+000 9.000000e-001 0 
0.000000e+000 1.200000e+000 0 
0.000000e+000 1.500000e+000 0 
0.000000e+000 1.800000e+000 0 
0.000000e+000 2.100000e+000 0 
0.000000e+000 2.400000e+000 0 
0.000000e+000 2.700000e+000 0 
0.000000e+000 3.000000e+000 0 
0.000000e+000 3.300000e+000 0 
0.000000e+000 3.600000e+000 0 
0.000000e+000 3.900000e+000 0 
0.000000e+000 4.200000e+000 0 
0.000000e+000 4.500000e+000 0 
0.000000e+000 4.800000e+000 0 
0.000000e+000 5.100000e+000 0 
0.000000e+000 5.400000e+000 0 
0.000000e+000 5.700000e+000 0 
0.000000e+000 6.000000e+000 0 
0.000000e+000 6.300000e+000 0 
0.000000e+000 6.600000e+000 0 
0.000000e+000 6.900000e+000 0 
0.000000e+000 7.200000e+000 0 
0.000000e+000 7.500000e+000 0 
0.000000e+000 7.800000e+000 0 
0.000000e+000 8.100000e+000 0 
0.000000e+000 8.400000e+000 0 
0.000000e+000 8.700000e+000 0 
0.000000e+000 9.000000e+000 0 
0.000000e+000 9.300000e+000 0 
0.000000e+000 9.600000e+000 0 
0.000000e+000 9.900000e+000 0 
0.000000e+000 1.020000e+001 0 
0.000000e+000 1.050000e+001 0 
0.000000e+000 1.080000e+001 0 
0.000000e+000 1.110000e+001 0 
0.000000e+000 1.140000e+001 0 
0.000000e+000 1.170000e+001 0 
0.000000e+000 1.200000e+001 0 
0.000000e+000 1.230000e+001 0 
0.000000e+000 1.260000e+001 0 
0.000000e+000 1.290000e+001 0 
0.000000e+000 1.320000e+001 0 
0.000000e+000 1.350000e+001 0 
0.000000e+000 1.380000e+001 0 
0.000000e+000 1.410000e+001 0 
0.000000e+000 1.440000e+001 0 
0.000000e+000 1.470000e+001 0 
0.000000e+000 1.500000e+001 0 
0.000000e+000 1.530000e+001 0 
0.000000e+000 1.560000e+001 0 
0.000000e+000 1.590000e+001 0 
0.000000e+000 1.620000e+001 0 
0.000000e+000 1.650000e+001 0 
0.000000e+000 1.680000e+001 0 
0.000000e+000 1.710000e+001 0 
0.000000e+000 1.740000e+001 0 
0.000000e+000 1.770000e+001 0 
0.000000e+000 1.800000e+001 0 
0.000000e+000 1.830000e+001 0 
0.000000e+000 1.860000e+001 0 
0.000000e+000 1.890000e+001 0 
0.000000e+000 1.920000e+001 0 
0.000000e+000 1.950000e+001 0 
0.000000e+000 1.980000e+001 0 
0.000000e+000 2.010000e+001 0 
0.000000e+000 2.040000e+001 0 
0.000000e+000 2.070000e+001 0 
0.000000e+000 2.100000e+001 0 
0.000000e+000 2.130000e+001 0 
0.000000e+000 2.160000e+001 0 
0.000000e+000 2.190000e+001 0 
0.000000e+000 2.220000e+001 0 
0.000000e+000 2.250000e+001 0 
0.000000e+000 2.280000e+001 0 
0.000000e+000 2.310000e+001 0 
0.000000e+000 2.340000e+001 0 
0.000000e+000 2.370000e+001 0 
0.000000e+000 2.400000e+001 0 
0.000000e+000 2.430000e+001 0 
0.000000e+000 2.460000e+001 0 
0.000000e+000 2.490000e+001 0 
0.000000e+000 2.520000e+001 0 
0.000000e+000 2.550000e+001 0 
0.000000e+000 2.580000e+001 0 
0.000000e+000 2.610000e+001 0 
0.000000e+000 2.640000e+001 0 
0.000000e+000 2.670000e+001 0 
0.000000e+000 2.700000e+001 0 
0.000000e+000 2.730000e+001 0 
0.000000e+000 2.760000e+001 0 
0.000000e+000 2.790000e+001 0 
0.000000e+000 2.820000e+001 0 
0.000000e+000 2.850000e+001 0 
0.000000e+000 2.880000e+001 0 
0.000000e+000 2.910000e+001 0 
0.000000e+000 2.940000e+001 0 
0.000000e+000 2.970000e+001 0 
1.000000e+004 0.000000e+000 0 
1.000000e+004 3.000000e-001 0 
1.000000e+004 6.000000e-001 0 
1.000000e+004 9.000000e-001 0 
1.000000e+004 1.200000e+000 0 
1.000000e+004 1.500000e+000 0 
1.000000e+004 1.800000e+000 1 
1.000000e+004 2.100000e+000 0 
1.000000e+004 2.400000e+000 0 
1.000000e+004 2.700000e+000 0 
1.000000e+004 3.000000e+000 0 
1.000000e+004 3.300000e+000 0 
1.000000e+004 3.600000e+000 0 
1.000000e+004 3.900000e+000 0 
1.000000e+004 4.200000e+000 0 
1.000000e+004 4.500000e+000 0 
1.000000e+004 4.800000e+000 0 
1.000000e+004 5.100000e+000 0 
1.000000e+004 5.400000e+000 0 
1.000000e+004 5.700000e+000 0 
1.000000e+004 6.000000e+000 0 
1.000000e+004 6.300000e+000 0 
1.000000e+004 6.600000e+000 0 
1.000000e+004 6.900000e+000 0 
1.000000e+004 7.200000e+000 0 
1.000000e+004 7.500000e+000 0 
