9.400000e+000 -3.213779e+001 -6.926505e+001 
9.500000e+000 -3.375273e+001 -7.100927e+001 
9.600000e+000 -3.494036e+001 -7.284614e+001 
9.700000e+000 -3.645183e+001 -7.476649e+001 
9.800000e+000 -3.742483e+001 -7.545379e+001 
9.900000e+000 -3.750104e+001 -7.514933e+001 
1.000000e+001 -3.844006e+001 -7.570504e+001 
1.010000e+001 -4.042652e+001 -7.770616e+001 
1.020000e+001 -4.209282e+001 -7.971563e+001 
1.030000e+001 -4.362468e+001 -8.159333e+001 
1.040000e+001 -4.367278e+001 -8.190839e+001 
1.050000e+001 -4.321453e+001 -8.177060e+001 
1.060000e+001 -4.373585e+001 -8.289711e+001 
1.070000e+001 -4.571367e+001 -8.464325e+001 
1.080000e+001 -4.820589e+001 -8.631136e+001 
1.090000e+001 -5.075697e+001 -8.775795e+001 
1.100000e+001 -5.213562e+001 -8.780962e+001 
1.110000e+001 -5.315228e+001 -8.793603e+001 
1.120000e+001 -5.265243e+001 -8.957448e+001 
1.130000e+001 -5.114571e+001 -9.151360e+001 
1.140000e+001 -4.916060e+001 -9.347277e+001 
1.150000e+001 -4.682376e+001 -9.432804e+001 
1.160000e+001 -4.548569e+001 -9.398508e+001 
1.170000e+001 -4.457709e+001 -9.424946e+001 
1.180000e+001 -4.505964e+001 -9.611833e+001 
1.190000e+001 -4.621379e+001 -9.822262e+001 
1.200000e+001 -4.813832e+001 -1.003404e+002 
1.210000e+001 -5.062321e+001 -1.009698e+002 
1.220000e+001 -5.248070e+001 -1.009312e+002 
1.230000e+001 -5.350558e+001 -1.018608e+002 
1.240000e+001 -5.279362e+001 -1.032305e+002 
1.250000e+001 -5.156248e+001 -1.043982e+002 
1.260000e+001 -4.979118e+001 -1.061146e+002 
1.270000e+001 -4.696774e+001 -1.068471e+002 
1.280000e+001 -4.434570e+001 -1.073975e+002 
1.290000e+001 -4.289945e+001 -1.089332e+002 
1.300000e+001 -4.229271e+001 -1.100362e+002 
1.310000e+001 -4.183878e+001 -1.111932e+002 
1.320000e+001 -4.216157e+001 -1.125657e+002 
1.330000e+001 -4.286188e+001 -1.129408e+002 
1.340000e+001 -4.388931e+001 -1.136943e+002 
1.350000e+001 -4.628193e+001 -1.155526e+002 
1.360000e+001 -4.850459e+001 -1.169480e+002 
1.370000e+001 -5.028379e+001 -1.184584e+002 
1.380000e+001 -5.039007e+001 -1.190040e+002 
1.390000e+001 -4.955002e+001 -1.186492e+002 
1.400000e+001 -4.927863e+001 -1.189470e+002 
1.410000e+001 -5.005776e+001 -1.207820e+002 
1.420000e+001 -5.142472e+001 -1.232059e+002 
1.430000e+001 -5.264539e+001 -1.258100e+002 
1.440000e+001 -5.492643e+001 -1.270777e+002 
1.450000e+001 -5.771330e+001 -1.280036e+002 
1.460000e+001 -6.041412e+001 -1.280030e+002 
1.470000e+001 -6.200490e+001 -1.269491e+002 
1.480000e+001 -6.331486e+001 -1.256554e+002 
1.490000e+001 -6.330916e+001 -1.232536e+002 
1.500000e+001 -6.197760e+001 -1.213927e+002 
1.510000e+001 -6.035283e+001 -1.199452e+002 
1.520000e+001 -5.764176e+001 -1.198441e+002 
1.530000e+001 -5.497951e+001 -1.209864e+002 
1.540000e+001 -5.285467e+001 -1.225558e+002 
1.550000e+001 -5.207860e+001 -1.252807e+002 
1.560000e+001 -5.177277e+001 -1.275015e+002 
1.570000e+001 -5.163135e+001 -1.291293e+002 
1.580000e+001 -5.185026e+001 -1.290760e+002 
1.590000e+001 -5.218154e+001 -1.281330e+002 
1.600000e+001 -5.301077e+001 -1.278486e+002 
1.610000e+001 -5.527347e+001 -1.287382e+002 
1.620000e+001 -5.785222e+001 -1.302517e+002 
1.630000e+001 -6.018789e+001 -1.319040e+002 
1.640000e+001 -6.112859e+001 -1.347494e+002 
1.650000e+001 -6.173219e+001 -1.375495e+002 
1.660000e+001 -6.166320e+001 -1.393722e+002 
1.670000e+001 -6.092913e+001 -1.404218e+002 
1.680000e+001 -5.996559e+001 -1.413067e+002 
1.690000e+001 -5.774066e+001 -1.406943e+002 
1.700000e+001 -5.564793e+001 -1.389728e+002 
1.710000e+001 -5.386581e+001 -1.369009e+002 
1.720000e+001 -5.342853e+001 -1.347824e+002 
1.730000e+001 -5.434407e+001 -1.338551e+002 
1.740000e+001 -5.521575e+001 -1.330891e+002 
1.750000e+001 -5.653110e+001 -1.330369e+002 
1.760000e+001 -5.879972e+001 -1.335983e+002 
1.770000e+001 -6.170133e+001 -1.344583e+002 
1.780000e+001 -6.411765e+001 -1.366518e+002 
1.790000e+001 -6.593516e+001 -1.392811e+002 
1.800000e+001 -6.686913e+001 -1.417531e+002 
1.810000e+001 -6.652781e+001 -1.428176e+002 
1.820000e+001 -6.569073e+001 -1.435010e+002 
1.830000e+001 -6.599101e+001 -1.434759e+002 
1.840000e+001 -6.786260e+001 -1.426016e+002 
1.850000e+001 -7.007173e+001 -1.415513e+002 
1.860000e+001 -7.245681e+001 -1.393804e+002 
1.870000e+001 -7.349530e+001 -1.375007e+002 
1.880000e+001 -7.419946e+001 -1.359800e+002 
1.890000e+001 -7.428604e+001 -1.354075e+002 
1.900000e+001 -7.367508e+001 -1.362149e+002 
1.910000e+001 -7.277329e+001 -1.371855e+002 
1.920000e+001 -7.054073e+001 -1.390325e+002 
1.930000e+001 -6.810736e+001 -1.417643e+002 
1.940000e+001 -6.596329e+001 -1.444679e+002 
1.950000e+001 -6.534646e+001 -1.458568e+002 
1.960000e+001 -6.573523e+001 -1.467797e+002 
1.970000e+001 -6.544071e+001 -1.471267e+002 
1.980000e+001 -6.386159e+001 -1.460927e+002 
1.990000e+001 -6.237271e+001 -1.447778e+002 
2.000000e+001 -6.042102e+001 -1.426706e+002 
2.010000e+001 -5.945479e+001 -1.408208e+002 
2.020000e+001 -5.916541e+001 -1.396711e+002 
2.030000e+001 -5.805675e+001 -1.389462e+002 
2.040000e+001 -5.699384e+001 -1.394446e+002 
2.050000e+001 -5.618031e+001 -1.403422e+002 
2.060000e+001 -5.439216e+001 -1.421378e+002 
2.070000e+001 -5.311230e+001 -1.448083e+002 
2.080000e+001 -5.204223e+001 -1.472480e+002 
2.090000e+001 -5.094691e+001 -1.484969e+002 
2.100000e+001 -5.088196e+001 -1.485772e+002 
2.110000e+001 -5.071789e+001 -1.487212e+002 
2.120000e+001 -4.907084e+001 -1.494799e+002 
2.130000e+001 -4.673566e+001 -1.500380e+002 
2.140000e+001 -4.437548e+001 -1.510039e+002 
2.150000e+001 -4.333567e+001 -1.532803e+002 
2.160000e+001 -4.326661e+001 -1.552200e+002 
2.170000e+001 -4.269191e+001 -1.568289e+002 
2.180000e+001 -4.168712e+001 -1.568287e+002 
2.190000e+001 -4.103390e+001 -1.559035e+002 
2.200000e+001 -3.948478e+001 -1.551036e+002 
2.210000e+001 -3.766761e+001 -1.535723e+002 
2.220000e+001 -3.640129e+001 -1.513951e+002 
2.230000e+001 -3.513766e+001 -1.484382e+002 
2.240000e+001 -3.511472e+001 -1.460224e+002 
2.250000e+001 -3.544245e+001 -1.441575e+002 
2.260000e+001 -3.477091e+001 -1.434355e+002 
2.270000e+001 -3.269454e+001 -1.435600e+002 
2.280000e+001 -3.017634e+001 -1.436414e+002 
2.290000e+001 -2.766091e+001 -1.428362e+002 
2.300000e+001 -2.629470e+001 -1.419771e+002 
2.310000e+001 -2.539063e+001 -1.408125e+002 
2.320000e+001 -2.606276e+001 -1.387198e+002 
2.330000e+001 -2.764906e+001 -1.373800e+002 
2.340000e+001 -2.978069e+001 -1.360412e+002 
2.350000e+001 -3.181531e+001 -1.355916e+002 
2.360000e+001 -3.285704e+001 -1.360873e+002 
2.370000e+001 -3.373396e+001 -1.362283e+002 
2.380000e+001 -3.354910e+001 -1.354782e+002 
2.390000e+001 -3.282128e+001 -1.340402e+002 
2.400000e+001 -3.177013e+001 -1.328329e+002 
2.410000e+001 -2.935826e+001 -1.306796e+002 
2.420000e+001 -2.666303e+001 -1.278969e+002 
2.430000e+001 -2.447238e+001 -1.251213e+002 
2.440000e+001 -2.356837e+001 -1.235115e+002 
2.450000e+001 -2.287394e+001 -1.220791e+002 
2.460000e+001 -2.302314e+001 -1.218721e+002 
2.470000e+001 -2.394326e+001 -1.230240e+002 
2.480000e+001 -2.506213e+001 -1.244192e+002 
2.490000e+001 -2.738972e+001 -1.264176e+002 
2.500000e+001 -2.935653e+001 -1.292986e+002 
2.510000e+001 -3.093422e+001 -1.319812e+002 
2.520000e+001 -3.109809e+001 -1.333814e+002 
2.530000e+001 -2.999414e+001 -1.344082e+002 
2.540000e+001 -2.855976e+001 -1.349166e+002 
2.550000e+001 -2.586723e+001 -1.337918e+002 
2.560000e+001 -2.337159e+001 -1.321374e+002 
2.570000e+001 -2.146157e+001 -1.298994e+002 
2.580000e+001 -2.106577e+001 -1.282204e+002 
2.590000e+001 -2.126554e+001 -1.273953e+002 
2.600000e+001 -2.079713e+001 -1.266892e+002 
2.610000e+001 -1.979041e+001 -1.268317e+002 
2.620000e+001 -1.895065e+001 -1.273698e+002 
2.630000e+001 -1.707071e+001 -1.282809e+002 
2.640000e+001 -1.528084e+001 -1.304813e+002 
2.650000e+001 -1.394219e+001 -1.331465e+002 
2.660000e+001 -1.310719e+001 -1.357436e+002 
2.670000e+001 -1.358846e+001 -1.371717e+002 
2.680000e+001 -1.434098e+001 -1.382286e+002 
2.690000e+001 -1.560272e+001 -1.377238e+002 
2.700000e+001 -1.802518e+001 -1.359600e+002 
2.710000e+001 -2.087361e+001 -1.337186e+002 
2.720000e+001 -2.312836e+001 -1.315168e+002 
2.730000e+001 -2.458014e+001 -1.304194e+002 
2.740000e+001 -2.540032e+001 -1.295707e+002 
2.750000e+001 -2.449253e+001 -1.298531e+002 
2.760000e+001 -2.260044e+001 -1.307534e+002 
2.770000e+001 -2.003244e+001 -1.321375e+002 
2.780000e+001 -1.792745e+001 -1.347602e+002 
2.790000e+001 -1.654756e+001 -1.370487e+002 
2.800000e+001 -1.596935e+001 -1.385954e+002 
2.810000e+001 -1.700733e+001 -1.384814e+002 
2.820000e+001 -1.850489e+001 -1.378220e+002 
2.830000e+001 -2.094340e+001 -1.382986e+002 
2.840000e+001 -2.300330e+001 -1.403011e+002 
2.850000e+001 -2.449486e+001 -1.426546e+002 
2.860000e+001 -2.480520e+001 -1.448681e+002 
2.870000e+001 -2.362253e+001 -1.457177e+002 
2.880000e+001 -2.199085e+001 -1.463790e+002 
2.890000e+001 -1.932434e+001 -1.465952e+002 
2.900000e+001 -1.734687e+001 -1.461670e+002 
2.910000e+001 -1.581685e+001 -1.456533e+002 
2.920000e+001 -1.588195e+001 -1.443663e+002 
2.930000e+001 -1.719718e+001 -1.419944e+002 
2.940000e+001 -1.882353e+001 -1.391068e+002 
2.950000e+001 -2.162747e+001 -1.369859e+002 
2.960000e+001 -2.401997e+001 -1.354860e+002 
2.970000e+001 -2.566889e+001 -1.347829e+002 
2.980000e+001 -2.578279e+001 -1.358371e+002 
2.990000e+001 -2.527549e+001 -1.376627e+002 
3.000000e+001 -2.578766e+001 -1.402642e+002 
